"id","long","lat","order","hole","piece","group","FIPS","Region","Value"
"Granby",-72.767266,41.974096,3038,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.771528,41.960507,3039,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.773775,41.954195,3040,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.77546,41.94841,3041,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.778829,41.938626,3042,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.785362,41.918552,3043,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.78544,41.917997,3044,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.79317,41.918282,3045,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.817841,41.918692,3046,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.825119,41.918879,3047,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.826429,41.918907,3048,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.854954,41.920303,3049,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.876644,41.920796,3050,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.905945,41.921696,3051,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Granby",-72.902968,41.931361,3052,FALSE,"1","Granby.1",900332640,"Region 4:North Central",0
"Greenwich",-73.727775,41.100696,3053,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.69600601,41.11540768,3054,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.69594889,41.11543413,3055,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.6684334,41.12817608,3056,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.6605044,41.13184787,3057,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.639672,41.141495,3058,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.63397502,41.1440908,3059,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.632448,41.142424,3060,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.626427,41.134607,3061,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.62137,41.127487,3062,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.612896,41.116393,3063,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.611779,41.115205,3064,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.599163,41.099018,3065,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.596475,41.0954,3066,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.595275,41.0941,3067,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.577362,41.071474,3068,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.572625,41.065158,3069,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.568336,41.059467,3070,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.567301,41.05448,3071,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.566444,41.052731,3072,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.565331,41.048547,3073,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.565004,41.046743,3074,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.564444,41.044916,3075,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.563154,41.040232,3076,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.560087,41.035095,3077,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.555689,41.028431,3078,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.555149,41.02515,3079,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.55287049,41.02334524,3080,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.55644,41.020776,3081,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.557168,41.017158,3082,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.561968,41.016797,3083,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.56394582,41.01474978,3084,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.567668,41.010897,3085,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.570068,41.001597,3086,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.583968,41.000897,3087,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.585115,41.005464,3088,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.58760717,41.00760839,3089,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.58764503,41.00764097,3090,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.58765811,41.00765222,3091,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.593191,41.012413,3092,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.595699,41.015995,3093,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.59674206,41.01587607,3094,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.603952,41.015054,3095,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.614722,41.008801,3096,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.61948702,41.00771429,3097,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.624943,41.00647,3098,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.627086,41.001809,3099,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.639885,41.003118,3100,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.6410127,41.00226744,3101,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.64226819,41.00132049,3102,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.643653,41.000276,3103,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.64878777,40.99683075,3104,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.651175,40.995229,3105,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65186889,40.9940962,3106,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65372205,40.99107086,3107,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65682981,40.98599737,3108,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.657336,40.985171,3109,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65761589,40.98549919,3110,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.659671,40.987909,3111,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.657228,40.990914,3112,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.659639,40.994339,3113,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.6595007,40.99552586,3114,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.659309,40.997171,3115,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.660268,41.000484,3116,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65851727,41.00399921,3117,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65851072,41.00401236,3118,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.6579246,41.0051892,3119,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.656065,41.008923,3120,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65568874,41.01026045,3121,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.655241,41.011852,3122,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.655255,41.012246,3123,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65533198,41.01232539,3124,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.65566793,41.01267186,3125,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.656117,41.013135,3126,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.658679,41.016706,3127,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.66041296,41.01835224,3128,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.662672,41.020497,3129,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.66655447,41.02527543,3130,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.66672215,41.0254818,3131,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.670472,41.030097,3132,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.67224275,41.03227759,3133,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.67577168,41.03662329,3134,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.67578636,41.03664136,3135,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.679973,41.041797,3136,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.687173,41.050697,3137,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.68951005,41.05352746,3138,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.694273,41.059296,3139,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.70616306,41.07418356,3140,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.716875,41.087596,3141,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.722575,41.093596,3142,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.727775,41.100696,3143,FALSE,"1","Greenwich.1",900133620,"Region 1:Southwest",0
"Greenwich",-73.645767,40.996001,3144,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.644485,40.997605,3145,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.644289,40.998289,3146,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.642966,40.997833,3147,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.640451,40.99464,3148,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.639325,40.994028,3149,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.638435,40.994092,3150,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.637667,40.993249,3151,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.637457,40.992196,3152,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.639509,40.991329,3153,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.639147,40.989542,3154,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.640819,40.989236,3155,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.64141,40.99061,3156,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.642594,40.991597,3157,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.644725,40.995606,3158,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.645767,40.996001,3159,FALSE,"2","Greenwich.2",900133620,"Region 1:Southwest",0
"Greenwich",-73.630573,40.980707,3160,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.62948,40.983646,3161,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.626647,40.983049,3162,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.623765,40.984696,3163,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.622717,40.984559,3164,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.621865,40.98247,3165,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.622799,40.982047,3166,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.623609,40.982138,3167,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.625127,40.981213,3168,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.626813,40.981906,3169,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.627841,40.981483,3170,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.628968,40.980685,3171,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.630081,40.980144,3172,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.630573,40.980707,3173,FALSE,"3","Greenwich.3",900133620,"Region 1:Southwest",0
"Greenwich",-73.613369,40.988883,3174,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.611501,40.990011,3175,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.609727,40.990786,3176,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.608327,40.990786,3177,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.607569,40.990397,3178,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.608233,40.989659,3179,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.609634,40.988742,3180,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.612528,40.987474,3181,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Greenwich",-73.613369,40.988883,3182,FALSE,"4","Greenwich.4",900133620,"Region 1:Southwest",0
"Griswold",-71.991549,41.60553,3183,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.986347,41.609304,3184,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.984406,41.610104,3185,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.982712,41.616474,3186,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.982868,41.616929,3187,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.982531,41.619463,3188,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.979133,41.623692,3189,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.978569,41.626212,3190,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.979223,41.627758,3191,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.979012,41.631441,3192,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.976311,41.635635,3193,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.975253,41.638117,3194,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.954983,41.634799,3195,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.951936,41.634328,3196,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.936549,41.635883,3197,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.909061,41.638666,3198,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.884422,41.641204,3199,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.88387,41.630022,3200,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.883219,41.625098,3201,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.875459,41.57945,3202,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.87529,41.57913,3203,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.874268,41.572758,3204,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.863408,41.514926,3205,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.90286,41.520262,3206,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.940003,41.553461,3207,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.95458,41.56653,3208,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.989233,41.565641,3209,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.988872,41.568636,3210,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.988036,41.571322,3211,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.988271,41.573074,3212,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.989654,41.575984,3213,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.989013,41.579597,3214,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.988362,41.5808,3215,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.985917,41.583032,3216,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.984503,41.585048,3217,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.984614,41.585945,3218,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.987017,41.588255,3219,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.986807,41.589485,3220,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.984792,41.592317,3221,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.984576,41.597681,3222,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.984943,41.599111,3223,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.987182,41.602091,3224,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.988229,41.603534,3225,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.9916,41.604782,3226,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Griswold",-71.991549,41.60553,3227,FALSE,"1","Griswold.1",901133900,"Region 3:Eastern",1
"Groton",-72.09648,41.398997,3228,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.095821,41.400398,3229,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.080491,41.400186,3230,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.061075,41.399901,3231,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.045632,41.399493,3232,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.036985,41.399442,3233,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.011217,41.399018,3234,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.961295,41.397899,3235,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.95882,41.397518,3236,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.960843,41.394704,3237,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.960644,41.390051,3238,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.958632,41.388115,3239,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.961218,41.38678,3240,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.964219,41.382593,3241,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.963529,41.379112,3242,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.964528,41.375065,3243,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.965825,41.373428,3244,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.966027,41.372995,3245,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.967324,41.369736,3246,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.966921,41.365666,3247,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.967632,41.361792,3248,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.967074,41.358061,3249,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.970275,41.352088,3250,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.970517,41.349198,3251,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.969133,41.34519,3252,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.973259,41.340319,3253,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.975059,41.33715,3254,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.976117,41.332998,3255,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.979917,41.330398,3256,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.98027522,41.32994901,3257,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.982194,41.329861,3258,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.988153,41.320577,3259,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.989231,41.315856,3260,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-71.993724,41.319536,3261,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.00010081,41.31834482,3262,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.000678,41.318237,3263,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.0036509,41.31054674,3264,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.005143,41.306687,3265,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.00569185,41.30672035,3266,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.0102887,41.30699963,3267,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.010838,41.307033,3268,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.01156739,41.30767963,3269,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.02028193,41.31540531,3270,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.021898,41.316838,3271,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.027497,41.316034,3272,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.030262,41.312121,3273,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.035341,41.312821,3274,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.036447,41.31587,3275,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.041527,41.318488,3276,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.049123,41.319127,3277,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.05475068,41.31332609,3278,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.055068,41.312999,3279,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.060535,41.312107,3280,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.065048,41.315238,3281,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.066956,41.318893,3282,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.074104,41.318993,3283,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08200204,41.31722427,3284,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.083631,41.32801,3285,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08532,41.339198,3286,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08562,41.340598,3287,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08672,41.348098,3288,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08592,41.349498,3289,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08612,41.352598,3290,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08682,41.355698,3291,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.087838,41.363134,3292,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.088055,41.363793,3293,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.08962,41.367598,3294,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.09052,41.369598,3295,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.09322,41.377098,3296,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.092921,41.386998,3297,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.092921,41.388898,3298,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.094221,41.392698,3299,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.097221,41.396198,3300,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Groton",-72.09648,41.398997,3301,FALSE,"1","Groton.1",901134250,"Region 3:Eastern",1
"Guilford",-72.749297,41.39809,3302,FALSE,"1","Guilford.1",900934950,"Region 3:Eastern",1
