"Town","FIPS","Year","Gender","Race/Ethnicity","Age Cohort","Measure Type","Variable","Value","Region"
"Enfield",900325990,"2012-2016","Male","All","55 to 64 years","Number","Population",3111,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",319,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","65 to 74 years","Number","Population",1574,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",184,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","75 to 84 years","Number","Population",997,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",138,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","85 years and over","Number","Population",520,"North Central Region"
"Enfield",900325990,"2012-2016","Male","All","85 years and over","Number","Margins of Error",114,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","Total","Number","Population",44515,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","Total","Number","Margins of Error",36,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","0 to 4 years","Number","Population",2002,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",249,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","5 to 9 years","Number","Population",2079,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",285,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","10 to 14 years","Number","Population",2506,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",299,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","15 to 19 years","Number","Population",2902,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",334,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","20 to 24 years","Number","Population",2885,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",362,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","25 to 29 years","Number","Population",2985,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",322,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","30 to 34 years","Number","Population",3344,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",344,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","35 to 44 years","Number","Population",5823,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",465,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","45 to 54 years","Number","Population",6813,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",472,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","55 to 64 years","Number","Population",6208,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",425,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","65 to 74 years","Number","Population",3350,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",267,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","75 to 84 years","Number","Population",2383,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",225,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","85 years and over","Number","Population",1235,"North Central Region"
"Enfield",900325990,"2012-2016","Total","All","85 years and over","Number","Margins of Error",163,"North Central Region"
"Essex",900726270,"2012-2016","Female","All","Total","Number","Population",3400,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","Total","Number","Margins of Error",209,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","0 to 4 years","Number","Population",59,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",52,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","5 to 9 years","Number","Population",158,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",90,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","10 to 14 years","Number","Population",256,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",126,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","15 to 19 years","Number","Population",263,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",95,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","20 to 24 years","Number","Population",104,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",70,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","25 to 29 years","Number","Population",46,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",43,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","30 to 34 years","Number","Population",30,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",35,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","35 to 44 years","Number","Population",250,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",75,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","45 to 54 years","Number","Population",589,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",161,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","55 to 64 years","Number","Population",627,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",170,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","65 to 74 years","Number","Population",561,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",163,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","75 to 84 years","Number","Population",274,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",115,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","85 years and over","Number","Population",183,"Eastern Region"
"Essex",900726270,"2012-2016","Female","All","85 years and over","Number","Margins of Error",92,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","Total","Number","Population",3194,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","Total","Number","Margins of Error",212,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","0 to 4 years","Number","Population",69,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",57,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","5 to 9 years","Number","Population",83,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",61,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","10 to 14 years","Number","Population",249,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",81,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","15 to 19 years","Number","Population",212,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",88,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","20 to 24 years","Number","Population",159,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",87,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","25 to 29 years","Number","Population",82,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",71,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","30 to 34 years","Number","Population",95,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",118,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","35 to 44 years","Number","Population",221,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",82,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","45 to 54 years","Number","Population",516,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",148,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","55 to 64 years","Number","Population",538,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",143,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","65 to 74 years","Number","Population",617,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",147,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","75 to 84 years","Number","Population",239,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",108,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","85 years and over","Number","Population",114,"Eastern Region"
"Essex",900726270,"2012-2016","Male","All","85 years and over","Number","Margins of Error",63,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","Total","Number","Population",6594,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","Total","Number","Margins of Error",24,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","0 to 4 years","Number","Population",128,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",77,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","5 to 9 years","Number","Population",241,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",109,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","10 to 14 years","Number","Population",505,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",150,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","15 to 19 years","Number","Population",475,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",130,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","20 to 24 years","Number","Population",263,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",112,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","25 to 29 years","Number","Population",128,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",83,"Eastern Region"
"Essex",900726270,"2012-2016","Total","All","30 to 34 years","Number","Population",125,"Eastern Region"
